car,model,year,price,region,Mileage,Body Style,Engine,Gearbox,Hand Drive,Color,Condition,link,Engine Volume,Horsepower,Engine Cylinders,Drive train
Toyota,Corolla ,2012,12000.0,"Armenia, Yerevan",259000.0,Sedan,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3020739,1.6,178,4,FWD
Ford,Ecosport ,2018,12000.0,"Armenia, Yerevan",118000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/3037923,2.0,166,4,AWD 4x4
Lexus,RX 330 ,2003,12000.0,"Armenia, Yerevan",288000.0,SUV / Truck,Gasoline,Automatic,Left,Օther color,Good,https://auto.am/offer/3025196,3.3,230,6,AWD 4x4
Cadillac,De Ville ,1999,12000.0,"Armenia, Yerevan",73600.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3021715,4.6,200,8,FWD
Mercedes-Benz,E 320 ,2003,12000.0,"Armenia, Lori",173157.0,Sedan,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/2803235,3.2,224,6,RWD
Ford,Edge ,2010,12000.0,"Armenia, Lori",336000.0,SUV / Truck,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3023558,2.5,175,4,FWD
UAZ,31519 Hunter ,2020,12000.0,"Armenia, Kotayk",60000.0,SUV / Truck,Gas,Manual,Left,Black,Good,https://auto.am/offer/3032693,2.5,200,4,AWD 4x4
Mazda,3,2014,12000.0,Armenia,156800.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3039142,2.5,180,4,FWD
Toyota,Camry ,2010,12000.0,"Armenia, Shirak",130000.0,SUV / Truck,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/2751805,2.5,174,4,FWD
Honda,Accord ,2014,12000.0,"Armenia, Armavir",240000.0,Sedan,Gasoline,Automatic,Left,Cherry,Excellent,https://auto.am/offer/3033777,2.5,200,4,AWD 4x4
Mercedes-Benz,E 320 ,2003,12000.0,"Armenia, Yerevan",148000.0,Sedan,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/3037681,3.2,224,6,RWD
UAZ,3163 Patriot ,2013,12000.0,"Armenia, Yerevan",89300.0,SUV / Truck,Gasoline and gas,Manual,Left,Black,Good,https://auto.am/offer/3034033,2.7,170,4,AWD 4x4
Toyota,Corolla ,2014,12000.0,"Armenia, Yerevan",140800.0,Sedan,Gasoline,CVT Variable,Left,White,Excellent,https://auto.am/offer/3016807,1.6,124,4,FWD
Infiniti,FX35 ,2008,12000.0,"Armenia, Yerevan",125600.0,Wagon,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/3035171,3.5,287,6,AWD 4x4
Toyota,Camry ,2008,12000.0,"Armenia, Yerevan",150000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3003763,2.4,159,5,FWD
Toyota,Alphard ,2006,12000.0,Armenia,160.0,Wagon,Gas,Automatic,Left,Silver,Average,https://auto.am/offer/3037134,2.4,159,4,FWD
Kia,Sorento ,2008,12000.0,"Armenia, Yerevan",167000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3036674,3.8,200,4,AWD 4x4
Lexus,IS 250 ,2008,12000.0,"Armenia, Yerevan",256.0,Sedan,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3035113,4.6,263,8,RWD
Lexus,IS 250 ,2011,12000.0,"Armenia, Yerevan",192000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3014944,2.5,369,6,RWD
Infiniti,FX35 ,2007,12000.0,"Armenia, Yerevan",150000.0,SUV / Truck,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/3035494,3.5,280,6,AWD 4x4
Mercedes-Benz,C 300 ,2008,12000.0,"Armenia, Gegharkunik",168000.0,Sedan,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3015030,3.0,231,6,AWD 4x4
BMW,X5 ,2006,12000.0,"Armenia, Shirak",89600.0,SUV / Truck,Gasoline,Automatic,Left,Sky-blue,Excellent,https://auto.am/offer/3036518,3.7,231,8,AWD 4x4
Ford,Ecosport ,2017,12000.0,"Armenia, Yerevan",39520.0,SUV / Truck,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3035053,2.0,140,4,AWD 4x4
VAZ (Lada),NIVA Legend ,2023,12000.0,"Armenia, Yerevan",2560.0,SUV / Truck,Gasoline,Manual,Left,White,sell.condition-values.,https://auto.am/offer/3025062,1.7,83,4,AWD 4x4
Nissan,Sentra ,2018,12000.0,"Armenia, Yerevan",130000.0,Sedan,Gas,Automatic,Left,Gray,Excellent,https://auto.am/offer/3028393,1.8,131,4,FWD
Volkswagen,Passat ,2017,12000.0,"Armenia, Yerevan",111000.0,Sedan,Gasoline,Automatic,Left,Black,Average,https://auto.am/offer/3040760,1.8,170,4,FWD
Toyota,Camry ,2013,12000.0,"Armenia, Yerevan",272000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3020001,2.5,181,4,FWD
Chevrolet,Malibu ,2017,12000.0,"Armenia, Yerevan",185600.0,Sedan,Gasoline,Automatic,Left,Gray,Good,https://auto.am/offer/3024640,1.5,161,4,FWD
Ford,Focus ,2018,12000.0,"Armenia, Lori",190000.0,Hatchback,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3039707,2.0,150,4,FWD
Mitsubishi,Pajero ,2006,12000.0,"Armenia, Yerevan",210000.0,SUV / Truck,Gasoline and gas,Automatic,Left,Black,Excellent,https://auto.am/offer/2958145,2.0,136,4,AWD 4x4
VAZ (Lada),2121 NIVA (4x4) ,2022,12000.0,"Armenia, Lori",25000.0,Sedan,Gasoline,Manual,Left,Black,Excellent,https://auto.am/offer/3032360,2.5,200,4,AWD 4x4
Nissan,Rogue ,2019,12000.0,"Armenia, Yerevan",120000.0,SUV / Truck,Gasoline,Manual,Left,Black,Excellent,https://auto.am/offer/3037165,2.5,170,4,AWD 4x4
Infiniti,EX35 ,2011,12000.0,"Armenia, Yerevan",195200.0,SUV / Truck,Gasoline,Automatic,Left,White,Average,https://auto.am/offer/3033110,3.5,295,6,AWD 4x4
Honda,Elysion ,2008,12000.0,"Armenia, Yerevan",120000.0,Minivan / Minibus,Gasoline,Automatic,Transformed from right to left,Black,Good,https://auto.am/offer/3037589,1.5,120,4,FWD
Hyundai,ix35 ,2010,12000.0,"Armenia, Armavir",170000.0,Wagon,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/2808954,2.0,166,4,AWD 4x4
Smart,ForTwo ,2016,12000.0,"Armenia, Yerevan",98000.0,Coupe,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/2770246,2.5,200,4,AWD 4x4
Honda,Elysion ,2005,12000.0,"Armenia, Yerevan",213000.0,Minivan / Minibus,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/3027549,3.0,250,4,AWD 4x4
Mercedes-Benz,C 300 ,2011,12000.0,"Armenia, Yerevan",200000.0,Sedan,Gas,Automatic,Left,Black,Good,https://auto.am/offer/3038273,3.0,231,6,AWD 4x4
Toyota,Camry ,2010,12000.0,"Armenia, Armavir",192000.0,Sedan,Gas,Automatic,Left,Gray,Excellent,https://auto.am/offer/3028254,2.5,174,4,FWD
Ford,Transit ,1999,12000.0,"Armenia, Yerevan",370000.0,Pickup Truck,Diesel,Manual,Left,White,Good,https://auto.am/offer/3038945,2.5,200,4,AWD 4x4
Chevrolet,Malibu ,2017,12000.0,"Armenia, Yerevan",150400.0,Sedan,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/2993291,1.5,161,4,FWD
Chevrolet,Malibu ,2018,12000.0,"Armenia, Yerevan",124800.0,Sedan,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/3023659,1.5,160,4,FWD
Kia,Sportage ,2010,12000.0,"Armenia, Yerevan",172800.0,SUV / Truck,Gasoline,Automatic,Left,Red,Excellent,https://auto.am/offer/3035843,2.4,156,6,AWD 4x4
Kia,Optima ,2019,12000.0,"Armenia, Yerevan",87040.0,Sedan,Gasoline,Automatic,Left,Blue,Good,https://auto.am/offer/3007451,2.4,185,4,FWD
Chevrolet,Cruze ,2016,12000.0,"Armenia, Yerevan",152000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3036779,1.4,153,4,FWD
Nissan,Juke ,2013,12000.0,"Armenia, Ararat",118400.0,SUV / Truck,Gasoline,Automatic,Left,Red,Excellent,https://auto.am/offer/2979662,1.6,333,4,AWD 4x4
Hyundai,Santa Fe ,2011,12000.0,"Armenia, Yerevan",264800.0,SUV / Truck,Gas,Automatic,Left,White,Good,https://auto.am/offer/3040235,2.4,175,4,AWD 4x4
Mitsubishi,Pajero ,2008,12000.0,"Armenia, Yerevan",185000.0,Coupe,Gasoline and gas,Automatic,Left,Օther color,Good,https://auto.am/offer/3026526,3.0,172,6,AWD 4x4
Mercedes-Benz,E 320 ,2004,12000.0,"Armenia, Yerevan",268000.0,Sedan,Gas,Automatic,Left,Black,Good,https://auto.am/offer/3026630,3.2,224,6,AWD 4x4
Isuzu,Vehi Cross ,2000,12000.0,"Armenia, Yerevan",283200.0,SUV / Truck,Gasoline,Automatic,Left,Yellow,Good,https://auto.am/offer/2858420,3.5,215,6,AWD 4x4
Nissan,Titan ,2009,12000.0,"Armenia, Armavir",400000.0,Pickup Truck,Gasoline and gas,Automatic,Left,Black,Good,https://auto.am/offer/3036739,2.0,146,4,FWD
Kia,Optima ,2020,12000.0,Armenia,115200.0,Sedan,Gasoline,Automatic,Left,Gray,Good,https://auto.am/offer/3023972,2.4,183,4,FWD
Kia,Forte ,2017,12000.0,"Armenia, Yerevan",112000.0,Sedan,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3035555,2.0,147,4,FWD
Hyundai,Sonata ,2015,12000.0,"Armenia, Yerevan",38400.0,Sedan,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/2936752,2.4,188,4,FWD
VAZ (Lada),2121 NIVA (4x4) ,2023,12000.0,"Armenia, Shirak",9500.0,SUV / Truck,Gasoline,Manual,Left,White,Excellent,https://auto.am/offer/3021750,1.7999999999999998,83,4,AWD 4x4
Mazda,3,2018,12000.0,"Armenia, Yerevan",116000.0,Sedan,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/3024721,2.5,155,4,FWD
Nissan,Versa ,2020,12000.0,"Armenia, Shirak",83972.8,Sedan,Gasoline,Automatic,Left,White,Average,https://auto.am/offer/3024518,1.6,122,4,FWD
Chevrolet,Cruze ,2018,12000.0,"Armenia, Yerevan",109600.0,Hatchback,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/3038322,1.4,154,4,FWD
Hyundai,Sonata ,2011,12000.0,"Armenia, Yerevan",112000.0,Sedan,Hybrid,Automatic,Left,White,Excellent,https://auto.am/offer/3027768,2.25,180,4,FWD
Mercedes-Benz,E 350 ,2012,12000.0,"Armenia, Yerevan",158000.0,Sedan,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/3029924,3.5,306,5,AWD 4x4
Toyota,Camry ,2012,12000.0,"Armenia, Yerevan",254400.0,Sedan,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3032399,2.5,178,4,FWD
Nissan,Juke ,2012,12000.0,"Armenia, Yerevan",135000.0,Wagon,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3006308,1.6,188,4,FWD
Lexus,IS 250 ,2007,12000.0,"Armenia, Armavir",20000.0,Sedan,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/3039771,3.5,380,8,RWD
Honda,Elysion ,2007,12000.0,"Armenia, Yerevan",190000.0,Minivan / Minibus,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3022979,2.4,150,4,FWD
Hyundai,Sonata ,2014,12000.0,"Armenia, Yerevan",116800.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3036605,2.4,192,4,FWD
Porsche,Cayenne ,2007,12000.0,"Armenia, Yerevan",200.0,Wagon,Gas,Automatic,Left,Silver,Good,https://auto.am/offer/3034718,4.2,385,8,AWD 4x4
BMW,X5 ,2006,12000.0,"Armenia, Yerevan",177000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3022627,3.7,231,8,AWD 4x4
Mercedes-Benz,S 550 ,2008,12000.0,"Armenia, Yerevan",192000.0,Sedan,Gas,Automatic,Left,White,Good,https://auto.am/offer/3034750,5.5,350,8,AWD 4x4
Ford,Fusion ,2015,12000.0,"Armenia, Yerevan",110000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3031404,2.0,180,4,FWD
Toyota,Camry ,2011,12000.0,"Armenia, Kotayk",288000.0,Sedan,Gas,Automatic,Left,Black,Excellent,https://auto.am/offer/3008485,2.5,181,4,FWD
Mazda,3,2017,12000.0,"Armenia, Yerevan",131000.0,Sedan,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/3033485,2.0,155,4,FWD
VAZ (Lada),NIVA Legend ,2023,12000.0,"Armenia, Syunik",1600.0,SUV / Truck,Gasoline,Manual,Left,Green,New,https://auto.am/offer/3023899,1.7,83,4,AWD 4x4
Hyundai,Elantra ,2018,12000.0,"Armenia, Yerevan",73000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3040799,2.0,147,4,FWD
Hyundai,Elantra ,2016,12000.0,"Armenia, Aragatsotn",171200.0,Sedan,Gasoline,Automatic,Left,Blue,Excellent,https://auto.am/offer/3027486,1.6,150,6,FWD
Mercedes-Benz,E 350 ,2008,12000.0,"Armenia, Yerevan",225000.0,Sedan,Gas,Automatic,Left,Gray,Excellent,https://auto.am/offer/3007859,3.5,272,6,RWD
Infiniti,JX35 ,2012,12000.0,"Armenia, Yerevan",227000.0,SUV / Truck,Gasoline and gas,Automatic,Left,White,Excellent,https://auto.am/offer/2998553,3.5,200,4,AWD 4x4
Mercedes-Benz,Vito ,2005,12000.0,"Armenia, Yerevan",282000.0,Minivan / Minibus,Diesel,Automatic,Left,Silver,Average,https://auto.am/offer/3037247,2.1,116,4,RWD
Infiniti,EX35 ,2009,12000.0,"Armenia, Yerevan",161600.0,SUV / Truck,Gasoline,Automatic,Left,Blue,Excellent,https://auto.am/offer/3026531,3.5,200,6,AWD 4x4
Toyota,Rav 4 ,2007,12000.0,"Armenia, Shirak",165000.0,SUV / Truck,Gasoline,Automatic,Left,Silver,Excellent,https://auto.am/offer/3038628,4.0,249,6,AWD 4x4
Nissan,Altima ,2015,12000.0,Armenia,203200.0,Sedan,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3006393,1.7000000000000002,116,4,FWD
Audi,A8 ,2007,12000.0,"Armenia, Yerevan",108844.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3035015,2.2,170,6,FWD
Honda,Elysion ,2008,12000.0,"Armenia, Armavir",175000.0,Minivan / Minibus,Gasoline and gas,Automatic,Left,White,Good,https://auto.am/offer/3031701,1.5,120,4,FWD
Lexus,LX 570 ,2020,119700.0,Armenia,54000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2957973,5.7,296,8,AWD 4x4
BMW,750,2021,119500.0,"Armenia, Yerevan",31000.0,Sedan,Gasoline,Automatic,Left,Black,New,https://auto.am/offer/3011880,3.0,340,6,AWD 4x4
BMW,X5 ,2022,119000.0,"Armenia, Yerevan",25000.0,SUV / Truck,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3020964,0.3,340,7,AWD 4x4
BMW,X6 ,2024,119000.0,Armenia,19000.0,SUV / Truck,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3039829,2.5,200,4,AWD 4x4
BMW,M4 ,2021,119000.0,"Armenia, Yerevan",16000.0,Coupe,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3023621,3.0,510,6,RWD
Mercedes-Benz,GLE 350 ,2023,116700.0,Armenia,5000.0,SUV / Truck,Diesel,Automatic,Left,Black,Excellent,https://auto.am/offer/2954792,2.5,288,4,AWD 4x4
Lexus,GX 460 ,2022,115700.0,Armenia,36000.0,SUV / Truck,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/2856879,3.5,254,4,AWD 4x4
Mercedes-Benz,GLE 53 AMG Coupe ,2021,115500.0,Armenia,65000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2993728,5.3,435,8,AWD 4x4
Chevrolet,Tahoe ,2023,115000.0,"Armenia, Yerevan",18.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2830401,5.3,355,8,AWD 4x4
Maybach,62,2017,115000.0,"Armenia, Kotayk",80000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2793393,4.0,469,8,AWD 4x4
Mercedes-Benz,GLS 450 ,2022,115000.0,"Armenia, Ararat",7000.0,SUV / Truck,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3036227,3.0,367,6,AWD 4x4
BMW,X6 ,2020,115000.0,"Armenia, Aragatsotn",22500.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3002022,4.4,532,8,AWD 4x4
Land Rover,Range Rover ,2019,115000.0,"Armenia, Yerevan",89000.0,Wagon,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3035200,2.0,404,5,AWD 4x4
BMW,X5 ,2020,115000.0,Armenia,5000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2639144,4.4,530,8,AWD 4x4
Mercedes-Benz,AMG GT ,2019,115000.0,"Armenia, Yerevan",38000.0,Coupe,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3035221,3.0,389,4,AWD 4x4
Toyota,Land Cruiser 300 ,2023,114000.0,"Armenia, Yerevan",9000.0,SUV / Truck,Gasoline,Automatic,Left,White,New,https://auto.am/offer/3038772,2.65,216,6,AWD 4x4
BMW,740,2022,113000.0,Armenia,30000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3031924,2.0,387,4,AWD 4x4
BMW,X5 ,2020,113000.0,"Armenia, Yerevan",28000.0,Wagon,Gasoline,Automatic,Left,Blue,Excellent,https://auto.am/offer/3029253,4.4,625,8,AWD 4x4
Mercedes-Benz,G 500 ,2017,111000.0,"Armenia, Yerevan",37000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2767953,4.0,422,8,AWD 4x4
Lexus,LX 570 ,2019,110000.0,"Armenia, Yerevan",100000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2945127,3.5,294,5,AWD 4x4
BMW,X7 ,2022,110000.0,"Armenia, Yerevan",30000.0,SUV / Truck,Gasoline,Automatic,Left,Black,New,https://auto.am/offer/3039992,4.0,335,6,AWD 4x4
BMW,X6 ,2021,110000.0,"Armenia, Yerevan",28000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2993289,3.0,345,6,AWD 4x4
Jaguar,F-Type ,2020,110000.0,"Armenia, Yerevan",17000.0,Coupe,Gasoline,Automatic,Left,Yellow,Excellent,https://auto.am/offer/3019266,2.5,200,4,AWD 4x4
Toyota,Land Cruiser 300 ,2022,110000.0,Armenia,53000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3037788,2.5,203,4,AWD 4x4
Mercedes-Benz,GLE 53 AMG ,2022,110000.0,Armenia,73000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3028373,4.0,408,8,AWD 4x4
Porsche,Panamera ,2019,110000.0,Armenia,55000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2864370,4.0,550,6,AWD 4x4
Mercedes-Benz,GLS 450 ,2021,110000.0,Armenia,80000.0,SUV / Truck,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3037632,4.0,408,6,AWD 4x4
Mercedes-Benz,S 560 ,2018,110000.0,"Armenia, Yerevan",28000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3022523,5.6,245,8,AWD 4x4
Lexus,LX 570 ,2013,110000.0,"Armenia, Yerevan",114000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3007352,5.7,367,8,AWD 4x4
BMW,750,2021,110000.0,"Armenia, Yerevan",30000.0,Sedan,Gasoline,Automatic,Left,Օther color,Excellent,https://auto.am/offer/3026576,3.0,340,6,AWD 4x4
VAZ (Lada),2121 NIVA (4x4) ,2023,11999.0,Armenia,600.0,SUV / Truck,Gasoline,Manual,Left,Black,sell.condition-values.,https://auto.am/offer/3031044,1.7999999999999998,83,4,AWD 4x4
Ford,Fusion ,2017,11999.0,"Armenia, Yerevan",230000.0,Sedan,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3035682,1.5,184,4,FWD
Toyota,Lite-Ace ,2023,29875.0,"Armenia, Yerevan",150.0,Wagon,Gasoline,Manual,Left,White,sell.condition-values.,https://auto.am/offer/3027510,2.5,205,4,FWD
Chevrolet,Cruze ,2018,11950.0,"Armenia, Yerevan",156800.0,Sedan,Gasoline,Automatic,Left,Brown,Excellent,https://auto.am/offer/3039413,1.4,153,4,FWD
Hyundai,Elantra ,2017,11900.0,Armenia,120000.0,Sedan,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3039449,2.0,147,4,FWD
Mercedes-Benz,C 300 ,2009,11900.0,"Armenia, Yerevan",256000.0,Sedan,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/2620542,3.0,231,6,RWD
Hyundai,Elantra ,2017,11900.0,"Armenia, Shirak",83200.0,Sedan,Gasoline,Automatic,Left,Gray,Excellent,https://auto.am/offer/3037979,2.0,147,4,FWD
Nissan,Juke ,2011,11900.0,"Armenia, Yerevan",104000.0,Hatchback,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/2692772,1.6,164,4,FWD
Mercedes-Benz,E 350 ,2008,11900.0,"Armenia, Yerevan",242000.0,Sedan,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/3036064,3.5,272,6,AWD 4x4
Nissan,Altima ,2017,11900.0,"Armenia, Kotayk",147000.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/3037627,2.5,179,4,FWD
BMW,X5 ,2007,11900.0,"Armenia, Yerevan",215000.0,SUV / Truck,Gasoline,Automatic,Left,Blue,Excellent,https://auto.am/offer/3008572,4.8,355,8,AWD 4x4
VAZ (Lada),NIVA Legend ,2023,11900.0,Armenia,1400.0,Hatchback,Gasoline,Manual,Left,Black,sell.condition-values.,https://auto.am/offer/3037281,1.7,83,4,AWD 4x4
Mercedes-Benz,ML 350 ,2007,11900.0,"Armenia, Yerevan",275000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/3038755,3.5,278,6,AWD 4x4
Ford,Fusion ,2017,11900.0,"Armenia, Yerevan",139200.0,Sedan,Gasoline,Automatic,Left,White,Average,https://auto.am/offer/3038909,2.5,175,4,FWD
Mini,Countryman ,2012,11900.0,"Armenia, Yerevan",256000.0,Wagon,Gasoline,Automatic,Left,Yellow,Good,https://auto.am/offer/3033522,1.6,200,4,FWD
Volkswagen,Jetta ,2015,11900.0,"Armenia, Yerevan",192000.0,Sedan,Gasoline,Automatic,Left,White,Good,https://auto.am/offer/3014633,1.4,150,6,FWD
Nissan,Rogue ,2015,11900.0,"Armenia, Yerevan",208000.0,SUV / Truck,Gasoline,CVT Variable,Left,Black,Good,https://auto.am/offer/3035849,2.5,170,4,AWD 4x4
Infiniti,EX35 ,2009,11900.0,"Armenia, Yerevan",222400.0,SUV / Truck,Gasoline and gas,Automatic,Left,Black,Good,https://auto.am/offer/3037899,3.5,200,6,AWD 4x4
Mercedes-Benz,S 550 ,2006,11900.0,"Armenia, Yerevan",323200.0,Sedan,Gasoline,Automatic,Left,Blue,Good,https://auto.am/offer/3014082,5.5,388,8,RWD
Toyota,Camry ,2011,11900.0,"Armenia, Yerevan",168000.0,Sedan,Gasoline,Automatic,Left,White,Excellent,https://auto.am/offer/3038298,2.5,181,4,FWD
Kia,Optima ,2017,11900.0,"Armenia, Yerevan",123200.0,Sedan,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2828544,2.4,186,4,FWD
Kia,Forte ,2017,11900.0,"Armenia, Yerevan",123200.0,Sedan,Gasoline,Automatic,Left,Օther color,Excellent,https://auto.am/offer/3028458,2.0,147,4,FWD
Nissan,Altima ,2017,11900.0,"Armenia, Yerevan",176000.0,Sedan,Gasoline,CVT Variable,Left,Black,Good,https://auto.am/offer/3036734,2.5,179,4,FWD
Ford,Transit ,2011,11800.0,Armenia,170000.0,Van,Diesel,Manual,Left,White,Excellent,https://auto.am/offer/3017499,2.2,85,4,FWD
Mercedes-Benz,C 200 ,2007,11800.0,"Armenia, Yerevan",210000.0,Sedan,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/3013758,3.5,272,6,RWD
Mitsubishi,Pajero ,2008,11800.0,"Armenia, Yerevan",175000.0,Coupe,Gasoline and gas,Automatic,Left,Black,Excellent,https://auto.am/offer/3030439,3.0,176,6,AWD 4x4
Nissan,Sentra ,2016,11800.0,"Armenia, Kotayk",81600.0,Sedan,Gasoline,CVT Variable,Left,Gray,Excellent,https://auto.am/offer/3023858,2.5,131,1,FWD
BMW,535,2010,11800.0,"Armenia, Yerevan",197000.0,Sedan,Gasoline,Automatic,Left,White,Average,https://auto.am/offer/3025692,4.550000000000001,306,6,AWD 4x4
Chevrolet,Malibu ,2017,11800.0,"Armenia, Yerevan",198000.0,Sedan,Gasoline,Automatic,Left,White,Good,https://auto.am/offer/3040752,1.5,163,4,FWD
Kia,Forte ,2017,11800.0,"Armenia, Yerevan",144000.0,Sedan,Gasoline,Automatic,Left,Black,Good,https://auto.am/offer/3036106,2.0,147,4,FWD
Nissan,Altima ,2018,11800.0,Armenia,175000.0,Sedan,Gas,CVT Variable,Left,Gray,Good,https://auto.am/offer/3031382,2.5,178,4,FWD
Jeep,Cherokee ,2019,11800.0,"Armenia, Yerevan",131000.0,SUV / Truck,Gasoline,Automatic,Left,Gray,Damaged,https://auto.am/offer/3040707,3.2,271,5,AWD 4x4
Kia,Optima ,2012,11800.0,"Armenia, Yerevan",176000.0,Sedan,Hybrid,Automatic,Left,Beige,Excellent,https://auto.am/offer/3037956,2.4,206,4,FWD
Mini,Cooper S ,2012,11800.0,"Armenia, Yerevan",78000.0,Hatchback,Gasoline,Automatic,Left,Red,Excellent,https://auto.am/offer/3004151,1.6,200,4,FWD
Honda,CR-V ,2007,11800.0,"Armenia, Yerevan",220000.0,SUV / Truck,Gasoline and gas,Automatic,Left,Black,Excellent,https://auto.am/offer/3038559,2.4,150,4,AWD 4x4
Ford,Fusion ,2014,11800.0,"Armenia, Shirak",170000.0,Sedan,Gas,Automatic,Left,Brown,Good,https://auto.am/offer/3023925,2.5,203,4,FWD
Nissan,Sentra ,2018,11800.0,"Armenia, Yerevan",87200.0,Sedan,Gasoline,CVT Variable,Left,Gray,Good,https://auto.am/offer/3030320,1.8,129,4,FWD
Hyundai,Santa Fe ,2010,11800.0,"Armenia, Yerevan",248000.0,SUV / Truck,Gasoline,Automatic,Left,Black,Excellent,https://auto.am/offer/2716173,2.4,175,4,AWD 4x4
Ford,Fusion ,2017,11800.0,"Armenia, Kotayk",216000.0,Sedan,Gasoline,Automatic,Left,White,Good,https://auto.am/offer/3038818,2.5,175,4,FWD
